data_type,collector,purpose
UNSPECIFIED_DATA,bunch,
information collect from user,UNSPECIFIED_ACTOR,
information collect from user,bunch,
information collect from user,employee,
information collect from user,individual,
information collect from user,institution,
information of user,UNSPECIFIED_ACTOR,
information of user,server of website,services
information of user,we,
personal information,bunch,
